Date,Identifier,Portfolio_manager,Tickers,Type_Description,Quantity,Value
05/01/2021,595,,UN:008FBEDC/4738,Interest Reinvested,0,500
05/01/2021,596,,UN:008F8486/12491,Remark,0,500
05/01/2021,597,,UN:008FBEDC/4738,Remark,0,-500
05/01/2021,598,,UN:008F8486/12491,Remark,0,500
05/01/2021,599,,VMFXX,Management Fee,0,-500
05/01/2021,600,,VMFXX,Remark,0,500
06/01/2021,603,,SPXL,Sell,-300,21581.52
06/01/2021,604,,ADPT,Buy,45,-2533.12
06/01/2021,605,,SCHM,Dividend Reinvested,0.0478,-3.3
06/01/2021,616,,XT,Dividend Reinvested,0,2.73
06/01/2021,617,,DKNG,Buy,18,-917.82
06/01/2021,619,,HPQ,Dividend Reinvested,0,19.77
06/01/2021,620,,HPE,Dividend Reinvested,0,12.24
06/01/2021,621,,REED,Buy,700,-462.7
06/01/2021,622,,WBA,Sell,-64,2771.85
06/01/2021,623,,SCHM,Dividend Reinvested,0.0478,-3.3
06/01/2021,624,,LRCX,Dividend Reinvested,0,0.17
06/01/2021,625,,BKSE,Dividend Reinvested,0.0239,-2.05
06/01/2021,626,,BKEM,Dividend Reinvested,0.0286,-2.13
06/01/2021,627,,SCHH,Dividend Reinvested,0.0038,-0.14
06/01/2021,628,,FNDA,Dividend Reinvested,0.0282,-1.25
06/01/2021,629,,BKMC,Dividend Reinvested,0.0026,-0.2
06/01/2021,630,,BKSE,Dividend Reinvested,0.0372,-3.19
06/01/2021,631,,BKEM,Dividend Reinvested,0.0428,-3.19
06/01/2021,632,,BKLC,Dividend Reinvested,0.0228,-1.61
06/01/2021,633,,FSK,Dividend Reinvested,0.943,-16.18
06/01/2021,634,,FNDA,Dividend Reinvested,0.0701,-3.11
06/01/2021,635,,BKSE,Dividend Reinvested,0.0054,-0.46
06/01/2021,636,,BKLC,Dividend Reinvested,0.0051,-0.36
06/01/2021,637,,BKIE,Dividend Reinvested,0.0044,-0.3
06/01/2021,638,,LRCX,Dividend Reinvested,0,65
06/01/2021,639,,LRCX,Dividend Reinvested,0,32.5
06/01/2021,642,,C,Sell,-216,14342.08
06/01/2021,643,,Z,Sell,-1,135.21
06/01/2021,644,,ABNB,Buy,100,-14574.9
06/01/2021,645,,HPQ,Dividend Reinvested,1.079,-26.58
06/01/2021,646,,HPQ,Dividend Reinvested,0,26.58
06/01/2021,647,,HPE,Dividend Reinvested,1.385,-16.57
06/01/2021,648,,HPE,Dividend Reinvested,0,16.57
06/01/2021,650,,CASH:CASH,Administrative Fee,0,-0.26
06/01/2021,651,,XT,Dividend Reinvested,0,3.27
06/01/2021,652,,UN:008F8486/12812,Interest Reinvested,0,75.95
06/01/2021,653,,UN:008F8486/12812,Remark,0,-75.95
06/01/2021,654,,VMFXX,Interest Reinvested,0,75.95
06/01/2021,655,,VMFXX,Remark,0,-75.95
06/01/2021,656,,GLD,Contribution,1,-178.77
06/01/2021,657,,UN:008F8486/12812,Interest Reinvested,0,6000.06
06/01/2021,659,,VMFXX,Interest Reinvested,0,6000.06
06/01/2021,660,,VMFXX,Remark,0,-6000.06
06/01/2021,662,,UN:008F8486/12812,Management Fee,0,-6000.06
06/01/2021,663,,VMFXX,Management Fee,0,-6000.06
06/01/2021,664,,VMFXX,Remark,0,6000.06
06/01/2021,665,,XT,Dividend Reinvested,0,1.29
06/01/2021,666,,ABBV,Contribution,0.472,-50
06/01/2021,667,,ABBV,Contribution,0.472,-50
06/01/2021,669,,YOLO,Contribution,50,-957.5
06/01/2021,672,,FKIQX,Dividend Reinvested,0,59.93
06/01/2021,673,,ESSC,Buy,90,-940.95
06/01/2021,674,,JNJ,Sell,-6,955.78
06/01/2021,675,,AAPL,Sell,-16,2029.32
06/01/2021,676,,WKHS,Sell,-31,734.4
06/01/2021,677,,ATVK,Buy,800,-136
06/01/2021,678,,ATVK,Buy,150,-25.22
06/01/2021,679,,ATVK,Sell,-950,152.47
06/01/2021,680,,XL,Sell,-30,607.93
06/01/2021,681,,FUBO,Sell,-75,2056.35
06/01/2021,682,,FSR,Sell,-260,3936.31
06/01/2021,683,,ALAC,Sell,-210,2846.9
06/01/2021,684,,LOTZ,Buy,80,-898.4
06/01/2021,685,,NET,Sell,-4,293.77
06/01/2021,686,,IPOC,Remark,150,-2154.03
06/01/2021,687,,IPOC,Remark,50,-768.48
06/01/2021,688,,IPOC,Sell,-150,2154.03
06/01/2021,689,,IPOC,Sell,-50,768.48
06/01/2021,690,,IPOC,Sell,-150,2154.03
06/01/2021,691,,IPOC,Sell,-50,768.48
06/01/2021,692,,SOAC,Sell,-150,1579.46
06/01/2021,693,,ELMS,Sell,-80,1086.37
06/01/2021,694,,GPS,Sell,-200,4045.13
06/01/2021,695,,BABA,Sell,-15,3501.37
06/01/2021,696,,CRWD,Buy,16,-3267.79
06/01/2021,697,,CRWD,Buy,20,-4121.16
06/01/2021,698,,UPRO210115C00067000,Sell,-100,1129.32
06/01/2021,699,,UPRO210115C00067000,Sell,-100,1139.31
06/01/2021,700,,UPRO210115C00067000,Sell,-100,1139.31
06/01/2021,701,,UPRO210115C00067000,Sell,-100,1099.32
06/01/2021,702,,UPRO210115C00067000,Sell,-100,1099.32
06/01/2021,703,,UPRO210115C00067000,Sell,-100,1119.32
06/01/2021,704,,UPRO210115C00067000,Sell,-100,1114.32
06/01/2021,705,,IYG,Dividend Reinvested,0,5.45
06/01/2021,706,,IYG,Dividend Reinvested,0,1.79
06/01/2021,707,,DKNG,Buy,18,-917.82
06/01/2021,708,,FXI,Buy,70,-3313.07
06/01/2021,709,,LULU,Buy,10,-3637.69
06/01/2021,710,,LIT,Buy,100,-6994
06/01/2021,711,,IQ,Sell,-100,1852.96
06/01/2021,712,,BABA,Sell,-30,7032.41
06/01/2021,713,,HUYA,Sell,-100,2112.58
06/01/2021,714,,UN:008F8486/8371,Interest Reinvested,0,475.22
06/01/2021,715,,UN:008F8486/12491,Interest Reinvested,0,475.22
06/01/2021,716,,VMFXX,Interest Reinvested,0,475.22
06/01/2021,717,,VMFXX,Remark,0,-475.22
07/01/2021,725,,VMFXX,Contribution,4.68,-4.68
07/01/2021,726,,DFSTX,Contribution,0.747,-30.7
07/01/2021,727,,DODFX,Contribution,0.239,-10.87
07/01/2021,728,,BCOIX,Contribution,7.197,-86.8
07/01/2021,729,,FXNAX,Contribution,0.742,-9.16
07/01/2021,730,,FXAIX,Contribution,1.447,-190.81
07/01/2021,731,,FSKAX,Contribution,1.666,-182.82
07/01/2021,732,,FTIHX,Contribution,12.392,-172.5
07/01/2021,733,,PEP,Dividend Reinvested,0,71.58
07/01/2021,734,,PEP,Dividend Reinvested,0,28.19
07/01/2021,735,,PEP,Dividend Reinvested,0.196,-28.19
07/01/2021,736,,HFXI,Dividend Reinvested,0,84.53
07/01/2021,737,,LRCX,Dividend Reinvested,3.00E-04,-0.17
07/01/2021,738,,TIF,Interest Reinvested,0,51.18
07/01/2021,739,,TIF,Remark,-0.3892,0
07/01/2021,740,,AMZN,Buy,0.0062,-19.74
07/01/2021,741,,BRKB,Buy,0.0864,-20.02
07/01/2021,742,,DIS,Buy,0.112,-20.02
07/01/2021,743,,HON,Buy,0.0939,-20.01
07/01/2021,744,,KR,Buy,0.6307,-20.03
07/01/2021,745,,T,Buy,0.6704,-20.03
07/01/2021,746,,WMT,Buy,0.1363,-20.02
07/01/2021,747,,AMAT,Buy,0.2142,-20.03
07/01/2021,748,,COST,Buy,0.0543,-20.03
07/01/2021,749,,GE,Buy,1.7557,-20.03
07/01/2021,750,,HD,Buy,0.0749,-20.02
07/01/2021,751,,GLW,Buy,0.5364,-20.03
07/01/2021,752,,WM,Buy,0.1705,-20.03
07/01/2021,753,,AAPL,Buy,0.1569,-20.13
07/01/2021,754,,LRCX,Buy,0.039,-20.02
07/01/2021,755,,EA,Buy,0.1459,-20.02
07/01/2021,756,,TTWO,Buy,0.0978,-20.01
07/01/2021,757,,PSA,Buy,0.0936,-20.01
07/01/2021,758,,ATVI,Buy,0.2251,-20.02
07/01/2021,759,,YUM,Buy,0.1881,-20.02
07/01/2021,760,,MOS,Buy,0.7423,-20.03
07/01/2021,761,,CRM,Buy,0.0914,-20.01
07/01/2021,762,,MA,Buy,0.0568,-20
07/01/2021,763,,EXR,Buy,0.1852,-20.03
07/01/2021,764,,DFS,Buy,0.2066,-20.03
07/01/2021,765,,DD,Buy,0.2535,-20.02
07/01/2021,766,,DOW,Buy,0.3384,-20.03
07/01/2021,767,,CTVA,Buy,0.4747,-20.03
07/01/2021,768,,CARR,Buy,0.4959,-20.03
07/01/2021,769,,AMZN,Buy,0.0046,-14.65
07/01/2021,770,,BRKB,Buy,0.0634,-14.69
07/01/2021,771,,DIS,Buy,0.0823,-14.71
07/01/2021,772,,HON,Buy,0.069,-14.7
07/01/2021,773,,T,Buy,0.4923,-14.71
07/01/2021,774,,PEP,Dividend Reinvested,0,0.78
07/01/2021,775,,VZ,Buy,0.2517,-14.71
07/01/2021,776,,WM,Buy,0.1252,-14.7
07/01/2021,777,,AAPL,Buy,0.1141,-14.64
07/01/2021,778,,LRCX,Buy,0.0286,-14.68
07/01/2021,779,,EA,Buy,0.1072,-14.71
07/01/2021,780,,TTWO,Buy,0.0718,-14.69
07/01/2021,781,,PSA,Buy,0.0687,-14.69
07/01/2021,782,,ATVI,Buy,0.1653,-14.7
07/01/2021,783,,TIF,Interest Reinvested,0,66.7
07/01/2021,784,,TIF,Remark,-0.5072,0
07/01/2021,785,,YUM,Buy,0.1382,-14.71
07/01/2021,786,,MOS,Buy,0.5451,-14.71
07/01/2021,787,,CRM,Buy,0.0671,-14.69
07/01/2021,788,,CTVA,Buy,0.3486,-14.71
07/01/2021,790,,CASH:CASH,Management Fee,0,-238.69
07/01/2021,791,,PEP,Dividend Reinvested,3.086,-441.37
07/01/2021,792,,PEP,Dividend Reinvested,0,441.37
07/01/2021,793,,SCHG,Sell,-10,1286.23
07/01/2021,794,,SCHG,Sell,-10,1286.23
07/01/2021,795,,SCHG,Sell,-10,1286.23
07/01/2021,799,,OPINL,Contribution,90,-2344.5
07/01/2021,806,,DFSCX,Buy,813.67,-20009.99
07/01/2021,807,,DFSCX,Buy,813.67,-20009.99
07/01/2021,808,,DFSCX,Buy,813.67,-20009.99
07/01/2021,812,,IFF,Dividend Reinvested,0,20.79
07/01/2021,813,,UN:008F8486/12812,Management Fee,0,-1000
07/01/2021,814,,UN:008FBEDC/4747,Interest Reinvested,0,1000
07/01/2021,815,,UN:008FBEDC/4747,Remark,0,-1000
07/01/2021,816,,UN:008F8486/12812,Remark,0,1000
07/01/2021,817,,RDSA,Remark,208,0
07/01/2021,818,,VWINX,Contribution,141.293,-4000
07/01/2021,819,,VWINX,Remark,-141.293,4000
07/01/2021,820,,MJ,Contribution,52,-894.92
07/01/2021,821,,YOLO,Distribution,-50,1049.48
07/01/2021,829,,PEP,Dividend Reinvested,0,7.16
07/01/2021,830,,PEP,Dividend Reinvested,0,41.92
07/01/2021,831,,SHOP,Buy,1,-1125.91
07/01/2021,832,,LOTZ,Sell,-80,902.47
07/01/2021,833,,SNDL,Buy,400,-267.92
07/01/2021,834,,SNDL,Buy,40,-28.67
07/01/2021,835,,SNDL,Sell,-440,285.95
07/01/2021,836,,PEP,Dividend Reinvested,0,102.25
07/01/2021,837,,FXAIX,Buy,0.758,-100
07/01/2021,838,,QAI,Dividend Reinvested,0,534.94
07/01/2021,839,,QAI,Dividend Reinvested,0,83.56
07/01/2021,842,,NH1000908,Buy,2.84,-100
08/01/2021,844,,RNRG,Dividend Reinvested,0,26.38
08/01/2021,845,,RNRG,Dividend Reinvested,1.32,-26.38
08/01/2021,846,,RNRG,Dividend Reinvested,0.5,-9.98
08/01/2021,847,,RNRG,Long Term Gain to Cash,0,9.98
08/01/2021,854,,FFVFX,Remark,131.603,0
08/01/2021,856,,NHX203309,Buy,159.151,-3000
08/01/2021,857,,WORK,Sell,-52,2198.72
08/01/2021,858,,IPOE,Buy,52,-998.4
08/01/2021,859,,IPOE,Buy,25,-483.64
08/01/2021,860,,IPOE,Buy,13,-243.33
08/01/2021,863,,CB,Dividend Reinvested,0,17.94
08/01/2021,864,,CELH210115C00040000,Buy,1000,-18806.86
08/01/2021,865,,CELH210716C00050000,Sell,-1000,18152.73
08/01/2021,866,,WBA,Sell,-0.408,17.67
08/01/2021,867,,HFXI,Dividend Reinvested,3.585,-84.53
08/01/2021,868,,MRK,Dividend Reinvested,0,0.64
08/01/2021,869,,MRK,Dividend Reinvested,0,0.08
08/01/2021,870,,PEP,Dividend Reinvested,0.0055,-0.78
08/01/2021,871,,MRK,Dividend Reinvested,0,0.8
08/01/2021,873,,EDOC,Dividend Reinvested,0,20.03
08/01/2021,874,,C,Sell,-0.608,40.37
08/01/2021,875,,MSFT,Buy,5,-1090.75
08/01/2021,876,,AGNG,Dividend Reinvested,0,0.27
08/01/2021,877,,KRMA,Buy,0.00611,-0.17
08/01/2021,878,,KRMA,Dividend Reinvested,0,0.17
08/01/2021,882,,UN:008F8486/12812,Interest Reinvested,0,178.77
08/01/2021,883,,UN:008F8486/12812,Remark,0,-178.77
08/01/2021,884,,GLD,Contribution,1,-172.66
08/01/2021,885,,ESGE,Contribution,1,-44.21
08/01/2021,886,,ESGD,Contribution,1,-75.41
08/01/2021,887,,ESGU,Contribution,1,-87.38
08/01/2021,889,,UN:008F8486/12491,Interest Reinvested,0,4957.5
08/01/2021,890,,UN:008F8486/12491,Remark,0,-4957.5
08/01/2021,895,,SBUX,Buy,34,-3551.98
08/01/2021,899,,CB,Dividend Reinvested,0,28.08
08/01/2021,900,,CASH:CASH,Management Fee,0,-48.21
08/01/2021,901,,CASH:CASH,Management Fee,0,-694.49
08/01/2021,902,,CASH:CASH,Interest Reinvested,0,46.52
08/01/2021,903,,BAC,Buy,25,-820.35
08/01/2021,904,,IEC,Buy,100,-1328
08/01/2021,905,,WKHS,Buy,45,-1240.23
08/01/2021,906,,OEG,Buy,450,-1426.5
08/01/2021,907,,ACB,Buy,80,-794.08
08/01/2021,908,,FUBO,Buy,60,-1704.49
08/01/2021,909,,OGIG,Buy,30,-1674.15
08/01/2021,910,,FSR,Buy,70,-1096.98
08/01/2021,911,,SKIL,Buy,70,-734.3
08/01/2021,912,,SNDL,Buy,800,-530
08/01/2021,913,,IPOC,Remark,-160,0
08/01/2021,914,,HOFV,Buy,400,-775.4
08/01/2021,915,,CLOV,Remark,160,0
08/01/2021,918,,CASH:CASH,Management Fee,0,-969.43
08/01/2021,919,,CASH:CASH,Management Fee,0,-362.54
08/01/2021,920,,CASH:CASH,Management Fee,0,-167.32
08/01/2021,921,,CASH:CASH,Management Fee,0,-226.9
08/01/2021,922,,WORK,Sell,-52,2198.72
08/01/2021,923,,IPOE,Buy,52,-998.4
08/01/2021,924,,IPOE,Buy,25,-483.64
08/01/2021,925,,IPOE,Buy,13,-243.33
08/01/2021,926,,IPOC,Remark,-200,0
08/01/2021,927,,CLOV,Remark,200,0
08/01/2021,930,,SPAXX,Buy,1000,-1000
11/01/2021,945,,MSFT210115C00180000,Buy,300,-11376.11
11/01/2021,946,,MSFT210716C00185000,Sell,-300,11750.63
11/01/2021,947,,VT,Buy,522,-49255.92
11/01/2021,948,,VWINX,Contribution,211.864,-6000
11/01/2021,957,,CASH:CASH,Interest Reinvested,0,3.5
11/01/2021,959,,FDRXX,Remark,7002.2,-7002.2
11/01/2021,960,,FDRXX,Sell,-7002.2,7002.2
11/01/2021,962,,FSHBX,Buy,22.805,-200
11/01/2021,963,,CELH210115C00040000,Buy,1000,-17206.86
11/01/2021,964,,CELH210716C00050000,Sell,-1000,17392.75
11/01/2021,965,,MO,Dividend Reinvested,0,1.05
11/01/2021,966,,MRK,Dividend Reinvested,0.0076,-0.64
11/01/2021,967,,MRK,Dividend Reinvested,0.001,-0.08
11/01/2021,968,,MO,Dividend Reinvested,0,26.89
11/01/2021,969,,MRK,Dividend Reinvested,0.0095,-0.8
11/01/2021,972,,EDOC,Dividend Reinvested,0.9969,-20.03
11/01/2021,973,,BLOK,Dividend Reinvested,35.8137,-1387.06
11/01/2021,974,,UN:008F8486/8418,Interest Reinvested,0,2344.5
11/01/2021,975,,VMFXX,Interest Reinvested,0,2344.5
11/01/2021,976,,VMFXX,Remark,0,-2344.5
11/01/2021,979,,TSN,Contribution,23,-1472
11/01/2021,980,,CRM,Contribution,1,-219.65
11/01/2021,981,,ESGE,Contribution,1,-43.96
11/01/2021,982,,ESGD,Contribution,1,-74.93
11/01/2021,983,,ESGE,Contribution,1,-43.95
11/01/2021,984,,ESGD,Contribution,1,-74.91
11/01/2021,985,,ESGU,Contribution,1,-87.55
11/01/2021,986,,MDLZ,Contribution,0.844,-50
11/01/2021,987,,MDLZ,Contribution,0.844,-50
11/01/2021,988,,UN:008F8486/12491,Management Fee,0,-154.56
11/01/2021,997,,DGLY,Buy,200,-633
11/01/2021,998,,LOTZ,Buy,100,-1144.17
11/01/2021,999,,SNDL,Buy,1000,-756.4
11/01/2021,1000,,DKNG,Buy,12,-638.16
11/01/2021,1001,,CLOV,Buy,40,-603
11/01/2021,1002,,MO,Dividend Reinvested,0,4.3
11/01/2021,1003,,DDOG,Buy,3,-315
11/01/2021,1004,,TQQQ210219C00183000,Buy,100,-1825.66
11/01/2021,1005,,UPRO210219C00080000,Buy,200,-1121.33
11/01/2021,1006,,TQQQ210219C00183000,Sell,-100,1844.3
11/01/2021,1007,,UPRO,Buy,10,-797.45
11/01/2021,1008,,DIA,Dividend Reinvested,0,17.04
12/01/2021,1013,,NUGT210212C00066500,Buy,1000,-6256.86
12/01/2021,1014,,NUGT210212C00066500,Buy,1000,-6256.86
12/01/2021,1015,,NUGT210212C00066500,Buy,600,-3754.11
12/01/2021,1016,,NUGT210212C00066500,Buy,400,-2502.74
12/01/2021,1017,,NUGT210212C00066500,Buy,200,-1251.37
12/01/2021,1018,,VFIAX,Distribution,-17.098,6000
12/01/2021,1019,,CASH:CASH,Distribution,-6000,6000
12/01/2021,1026,,CASH:CASH,Interest Reinvested,0,3.5
12/01/2021,1027,,CASH:CASH,Interest Reinvested,0,2.5
12/01/2021,1030,,TSLA,Sell,-5,4265.92
12/01/2021,1031,,TSLA,Sell,-5,4273.9
12/01/2021,1032,,CELH210115C00040000,Buy,1000,-18106.86
12/01/2021,1033,,CELH210716C00050000,Sell,-1000,17892.74
12/01/2021,1035,,NHX202764,Buy,0.837,-18
12/01/2021,1036,,MO,Dividend Reinvested,0.0254,-1.05
12/01/2021,1037,,MO,Dividend Reinvested,0.6509,-26.89
12/01/2021,1039,,CASH:CASH,Management Fee,0,-21.31
12/01/2021,1041,,HTA,Dividend Reinvested,13.751,-362.73
12/01/2021,1042,,HTA,Dividend Reinvested,0,362.73
12/01/2021,1043,,UN:008F8486/12812,Interest Reinvested,0,172.66
12/01/2021,1044,,UN:008F8486/12812,Interest Reinvested,0,207
12/01/2021,1052,,HD,Buy,2,-546.72
12/01/2021,1053,,SHOP,Buy,1,-1186.04
12/01/2021,1054,,CLOV,Buy,80,-1219
12/01/2021,1055,,CLOV,Buy,50,-729
12/01/2021,1056,,CASH:CASH,Management Fee,0,-1.12
12/01/2021,1057,,UPRO210219C00080000,Buy,100,-530.66
12/01/2021,1058,,UPRO210219C00080000,Buy,100,-530.66
12/01/2021,1059,,UPRO210219C00080000,Buy,500,-2678.32
13/01/2021,1060,,SPXL,Sell,-200,15127.66
13/01/2021,1061,,UN:008F8486/8371,Management Fee,0,-6000
13/01/2021,1064,,CASH:CASH,Interest Reinvested,0,4.22
13/01/2021,1065,,VIAC,Sell,-59,2544.91
13/01/2021,1066,,VIAC,Sell,-102,4400.69
13/01/2021,1067,,CME,Dividend Reinvested,0,0.15
13/01/2021,1068,,CME,Dividend Reinvested,0,0.15
13/01/2021,1070,,9128284S6,Buy,56000,-59438.75
13/01/2021,1071,,9128284S6,Buy,56000,-59438.75
13/01/2021,1072,,9128284S6,Buy,56000,-59438.75
13/01/2021,1073,,UN:008F8486/8419,Management Fee,0,-500
13/01/2021,1074,,UN:008FD56B/2297,Interest Reinvested,0,500
13/01/2021,1075,,VMFXX,Management Fee,0,-500
13/01/2021,1076,,VMFXX,Remark,0,500
13/01/2021,1078,,UN:008F8486/10005,Interest Reinvested,0,1472
13/01/2021,1079,,UN:008F8486/12812,Interest Reinvested,0,338.54
13/01/2021,1080,,UN:008F8486/12812,Interest Reinvested,0,206.41
13/01/2021,1081,,UN:008F8486/12812,Remark,0,-206.41
13/01/2021,1082,,ESGE,Contribution,1,-44.21
13/01/2021,1083,,ESGD,Contribution,1,-75.17
13/01/2021,1084,,ESGU,Contribution,1,-87.6
13/01/2021,1085,,AFRM,Contribution,10,-938.21
13/01/2021,1086,,KERN,Buy,60,-406.2
13/01/2021,1087,,KERN,Sell,-60,395.99
13/01/2021,1088,,LCID,Buy,24,-400.32
13/01/2021,1089,,PINS,Buy,1,-73.5
13/01/2021,1090,,PINS,Buy,1,-73.5
13/01/2021,1091,,APHA210416C00011000,Buy,1000,-1506.64
14/01/2021,1093,,GBTC,Sell,-220,9615.98
14/01/2021,1100,,CSB,Dividend Reinvested,0,0.26
14/01/2021,1102,,GSK,Dividend Reinvested,0,117.28
14/01/2021,1103,,CASH:CASH,Management Fee,0,-1.7
14/01/2021,1104,,CELH210115C00040000,Buy,1000,-25206.86
14/01/2021,1105,,CELH210115C00040000,Buy,1000,-25006.86
14/01/2021,1106,,CELH210115C00040000,Buy,1000,-24426.86
14/01/2021,1107,,CELH210716C00045000,Sell,-1000,26592.55
14/01/2021,1108,,CELH210716C00045000,Sell,-1000,26192.56
14/01/2021,1109,,CELH210716C00045000,Sell,-1000,25412.57
14/01/2021,1110,,ITW,Dividend Reinvested,0,2.32
14/01/2021,1111,,TSM,Dividend Reinvested,0,44.64
14/01/2021,1112,,TSM,Foreign Tax Withheld,0,-9.37
14/01/2021,1113,,SLB,Dividend Reinvested,0,1.27
14/01/2021,1114,,MDLZ,Dividend Reinvested,0,6.47
14/01/2021,1123,,GLD,Contribution,1,-172.87
14/01/2021,1134,,ITW,Dividend Reinvested,0,45.6
14/01/2021,1135,,FI:1948450/9,Dividend Reinvested,0,138.42
14/01/2021,1136,,OGIG,Sell,-30,1681.46
14/01/2021,1137,,SLB,Dividend Reinvested,0,1.25
14/01/2021,1138,,FBSOX,Buy,2.744,-250
14/01/2021,1139,,APHA210416C00011000,Sell,-1000,2633.28
14/01/2021,1140,,UPRO210219C00080000,Sell,-600,3355.94
14/01/2021,1141,,UPRO210219C00080000,Sell,-300,1677.96
14/01/2021,1142,,SENS210716C00002000,Sell,-1000,223.33
14/01/2021,1143,,FSTA,Sell,-65,2598.64
14/01/2021,1146,,SPAXX,Sell,-1000,1000
14/01/2021,1148,,SPAXX,Sell,-1000,1000
15/01/2021,1149,,CASH:CASH,Interest Reinvested,0,0.02
15/01/2021,1150,,CASH:CASH,Interest Reinvested,0,0.01
15/01/2021,1154,,CASH:CASH,Interest Reinvested,0,0.02
15/01/2021,1159,,CASH:CASH,Interest Reinvested,0,0.01
15/01/2021,1160,,CSB,Dividend Reinvested,0.0049,-0.26
15/01/2021,1163,,CASH:CASH,Interest Reinvested,0,3.5
15/01/2021,1165,,MDT,Dividend Reinvested,0,87
15/01/2021,1166,,JCI,Dividend Reinvested,0,21.84
15/01/2021,1167,,CINF,Dividend Reinvested,0,60
15/01/2021,1168,,VIAC,Sell,-0.474,20.45
15/01/2021,1169,,VIAC,Sell,-0.54,23.3
15/01/2021,1171,,OXY,Dividend Reinvested,0,0.5
15/01/2021,1173,,CELH,Sell,-1000,39999.11
15/01/2021,1174,,CELH210115C00040000,Buy,300,-8207.06
15/01/2021,1175,,CELH210716C00045000,Sell,-300,8547.75
15/01/2021,1176,,FRT,Dividend Reinvested,0,26.04
15/01/2021,1177,,FRT,Dividend Reinvested,0.305,-26.04
15/01/2021,1178,,CASH:CASH,Interest Reinvested,0,0.06
15/01/2021,1179,,CASH:CASH,Interest Reinvested,0,0.02
15/01/2021,1180,,MDT,Dividend Reinvested,0,0.31
15/01/2021,1181,,JCI,Dividend Reinvested,0,0.08
15/01/2021,1182,,ECL,Dividend Reinvested,0,0.07
15/01/2021,1183,,OR,Dividend Reinvested,0,0.04
15/01/2021,1184,,OR,Foreign Tax Withheld,0,-0.01
15/01/2021,1185,,MDT,Dividend Reinvested,0,0.06
15/01/2021,1186,,JCI,Dividend Reinvested,0,0.08
15/01/2021,1187,,CAH,Dividend Reinvested,0,0.21
15/01/2021,1188,,ECL,Dividend Reinvested,0,0.02
15/01/2021,1189,,ITW,Dividend Reinvested,0.0115,-2.32
15/01/2021,1190,,MDT,Dividend Reinvested,0,0.6
15/01/2021,1191,,SLB,Dividend Reinvested,0.0504,-1.27
15/01/2021,1192,,MDLZ,Dividend Reinvested,0.1135,-6.47
15/01/2021,1193,,BEN,Dividend Reinvested,0,7.29
15/01/2021,1194,,TMO,Dividend Reinvested,0,0.06
15/01/2021,1195,,OR,Dividend Reinvested,0,0.04
15/01/2021,1196,,OR,Foreign Tax Withheld,0,-0.01
15/01/2021,1197,,CASH:CASH,Interest Reinvested,0,0.07
15/01/2021,1198,,CASH:CASH,Interest Reinvested,0,0.02
15/01/2021,1200,,CASH:CASH,Interest Reinvested,0,2.11
15/01/2021,1201,,CASH:CASH,Interest Reinvested,0,2.95
15/01/2021,1202,,VMRXX,Distribution,-2250,2250
15/01/2021,1203,,FIF,Dividend Reinvested,11.893,-136.97
15/01/2021,1204,,FIF,Dividend Reinvested,0,136.97
15/01/2021,1205,,GNL.PRB,Dividend Reinvested,0,85.94
15/01/2021,1206,,UN:008F8486/8418,Management Fee,0,-33.87
15/01/2021,1207,,BC.PRC,Interest Reinvested,0,33.87
15/01/2021,1208,,UN:008F8486/8418,Remark,0,33.87
15/01/2021,1209,,VMFXX,Management Fee,0,-33.87
15/01/2021,1210,,VMFXX,Management Fee,0,-33.87
15/01/2021,1211,,VMFXX,Remark,0,33.87
15/01/2021,1212,,ETI.PR,Dividend Reinvested,0,78.95
15/01/2021,1213,,UN:008F8486/8419,Management Fee,0,-284.9
15/01/2021,1214,,UN:008F8486/8419,Remark,0,284.9
15/01/2021,1215,,ETI.PR,Remark,0,-78.95
15/01/2021,1216,,VMFXX,Management Fee,0,-284.9
15/01/2021,1217,,VMFXX,Management Fee,0,-284.9
15/01/2021,1218,,VMFXX,Remark,0,284.9
15/01/2021,1219,,VMFXX,Remark,0,284.9
15/01/2021,1220,,SOCGP,Dividend Reinvested,0,75
15/01/2021,1221,,SOCGP,Remark,0,-75
15/01/2021,1222,,FULPP,Dividend Reinvested,0,130.95
15/01/2021,1223,,FULPP,Administrative Fee Adjustment,0,-130.95
15/01/2021,1224,,UN:008F8486/8421,Management Fee,0,-69.92
15/01/2021,1225,,UN:008F8486/8421,Remark,0,69.92
15/01/2021,1226,,VMFXX,Management Fee,0,-69.92
15/01/2021,1227,,VMFXX,Management Fee,0,-69.92
15/01/2021,1228,,VMFXX,Remark,0,69.92
15/01/2021,1229,,AATRL,Dividend Reinvested,0,32.19
15/01/2021,1230,,EPR-PG,Dividend Reinvested,0,37.73
15/01/2021,1231,,FPF,Dividend Reinvested,0,25.5
15/01/2021,1238,,CASH:CASH,Administrative Fee,0,-3.95
15/01/2021,1239,,CASH:CASH,Interest Reinvested,0,0.01
15/01/2021,1240,,CASH:CASH,Interest Reinvested,0,0.01
15/01/2021,1241,,CASH:CASH,Interest Reinvested,0,0.01
15/01/2021,1242,,CASH:CASH,Interest Reinvested,0,0.01
15/01/2021,1243,,CASH:CASH,Interest Reinvested,0,0.01
15/01/2021,1244,,CASH:CASH,Interest Reinvested,0,0.01
15/01/2021,1245,,CASH:CASH,Interest Reinvested,0,0.02
